Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1981-07-07,0.1121649965643882,0.1132809966802597,0.1121649965643882,0.1121649965643882,0.0874258130788803,15836800,0.0,0.0
1981-07-08,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,0.0909052193164825,16620800,0.0,0.0
1981-07-09,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,0.0839464142918586,32883200,0.0,0.0
1981-07-10,0.0998879969120025,0.0998879969120025,0.0993300005793571,0.0993300005793571,0.0774217024445533,55171200,0.0,0.0
1981-07-13,0.1015629991889,0.102121002972126,0.1015629991889,0.1015629991889,0.0791622027754783,45740800,0.0,0.0
1981-07-14,0.1060269996523857,0.1071429997682571,0.1060269996523857,0.1060269996523857,0.0826416015625,19779200,0.0,0.0
1981-07-15,0.1088170036673545,0.109375,0.1088170036673545,0.1088170036673545,0.0848162546753883,10953600,0.0,0.0
1981-07-16,0.1116070002317428,0.1127230003476142,0.1116070002317428,0.1116070002317428,0.086990900337696,15232000,0.0,0.0
1981-07-17,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,0.090035393834114,19824000,0.0,0.0
1981-07-20,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,0.0839464142918586,23654400,0.0,0.0
1981-07-21,0.1077010035514831,0.1077010035514831,0.1071429997682571,0.1071429997682571,0.0835114866495132,31942400,0.0,0.0
1981-07-22,0.102121002972126,0.102121002972126,0.1010039970278739,0.1010039970278739,0.0787265002727508,22668800,0.0,0.0
1981-07-23,0.1037949994206428,0.1043530032038688,0.1037949994206428,0.1037949994206428,0.0809018835425376,34451200,0.0,0.0
1981-07-24,0.1071429997682571,0.1077010035514831,0.1071429997682571,0.1071429997682571,0.0835114866495132,28851200,0.0,0.0
1981-07-27,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1116070002317428,0.086990900337696,17337600,0.0,0.0
1981-07-28,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,0.0839464142918586,22848000,0.0,0.0
1981-07-29,0.1065850034356117,0.1065850034356117,0.1060269996523857,0.1060269996523857,0.0826416015625,15500800,0.0,0.0
1981-07-30,0.1099329963326454,0.1110489964485168,0.1099329963326454,0.1099329963326454,0.085686095058918,9900800,0.0,0.0
1981-07-31,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1116070002317428,0.086990900337696,10953600,0.0,0.0
1981-08-03,0.1116070002317428,0.1116070002317428,0.1104910001158714,0.1104910001158714,0.0861210450530052,12432000,0.0,0.0
1981-08-04,0.1121649965643882,0.1127230003476142,0.1121649965643882,0.1121649965643882,0.0874258130788803,31673600,0.0,0.0
1981-08-05,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,0.090035393834114,17494400,0.0,0.0
1981-08-06,0.1132809966802597,0.1132809966802597,0.1127230003476142,0.1127230003476142,0.0878607332706451,10528000,0.0,0.0
1981-08-07,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1127230003476142,0.0878607332706451,9206400,0.0,0.0
1981-08-10,0.1127230003476142,0.1127230003476142,0.1127230003476142,0.1127230003476142,0.0878607332706451,0,0.0,0.0
1981-08-11,0.1104910001158714,0.1104910001158714,0.109375,0.109375,0.0852511748671531,71456000,0.0,0.0
1981-08-12,0.1077010035514831,0.1077010035514831,0.1071429997682571,0.1071429997682571,0.0835114866495132,26275200,0.0,0.0
1981-08-13,0.1043530032038688,0.1043530032038688,0.1037949994206428,0.1037949994206428,0.0809018835425376,27484800,0.0,0.0
1981-08-14,0.1032370030879974,0.1032370030879974,0.102121002972126,0.102121002972126,0.0795971527695655,24192000,0.0,0.0
1981-08-17,0.0998879969120025,0.0998879969120025,0.0987719967961311,0.0987719967961311,0.0769867673516273,18905600,0.0,0.0
1981-08-18,0.0976559966802597,0.0976559966802597,0.0965399965643882,0.0965399965643882,0.0752470567822456,17001600,0.0,0.0
1981-08-19,0.0965399965643882,0.0965399965643882,0.0954239964485168,0.0954239964485168,0.0743772387504577,20675200,0.0,0.0
1981-08-20,0.0965399965643882,0.0970980003476142,0.0965399965643882,0.0965399965643882,0.0752470567822456,17113600,0.0,0.0
1981-08-21,0.0909600034356117,0.0909600034356117,0.0898440033197403,0.0898440033197403,0.0700279623270034,41910400,0.0,0.0
1981-08-24,0.0848210006952285,0.0848210006952285,0.0842629969120025,0.0842629969120025,0.0656779408454895,23072000,0.0,0.0
1981-08-25,0.086496002972126,0.0870539993047714,0.086496002972126,0.086496002972126,0.0674183815717697,40700800,0.0,0.0
1981-08-26,0.0853789970278739,0.0853789970278739,0.0848210006952285,0.0848210006952285,0.0661128535866737,33600000,0.0,0.0
1981-08-27,0.0853789970278739,0.0859379991889,0.0853789970278739,0.0853789970278739,0.0665477737784385,25916800,0.0,0.0
1981-08-28,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,0.0700279623270034,38035200,0.0,0.0
1981-08-31,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,0.0700279623270034,40947200,0.0,0.0
1981-09-01,0.0954239964485168,0.0959820002317428,0.0954239964485168,0.0954239964485168,0.0743772387504577,37027200,0.0,0.0
1981-09-02,0.0970980003476142,0.0976559966802597,0.0970980003476142,0.0970980003476142,0.0756820067763328,19376000,0.0,0.0
1981-09-03,0.0931920036673545,0.0931920036673545,0.0920760035514831,0.0920760035514831,0.0717676803469657,37475200,0.0,0.0
1981-09-04,0.0915179997682571,0.0915179997682571,0.0909600034356117,0.0909600034356117,0.0708978027105331,15254400,0.0,0.0
1981-09-08,0.0887280032038688,0.0887280032038688,0.0881699994206428,0.0881699994206428,0.0687231719493866,25446400,0.0,0.0
1981-09-09,0.0881699994206428,0.0887280032038688,0.0881699994206428,0.0881699994206428,0.0687231719493866,30531200,0.0,0.0
1981-09-10,0.0887280032038688,0.0892859995365142,0.0887280032038688,0.0887280032038688,0.0691581144928932,34809600,0.0,0.0
1981-09-11,0.0881699994206428,0.0881699994206428,0.0876120030879974,0.0876120030879974,0.0682882219552993,17539200,0.0,0.0
1981-09-14,0.0853789970278739,0.0853789970278739,0.0848210006952285,0.0848210006952285,0.0661128535866737,27686400,0.0,0.0
1981-09-15,0.0831469967961311,0.0831469967961311,0.0825890004634857,0.0825890004634857,0.064373143017292,19510400,0.0,0.0
1981-09-16,0.0814730003476142,0.0814730003476142,0.0809149965643882,0.0809149965643882,0.0630683600902557,19353600,0.0,0.0
1981-09-17,0.0792410001158714,0.0792410001158714,0.0786829963326454,0.0786829963326454,0.061328612267971,19376000,0.0,0.0
1981-09-18,0.0792410001158714,0.0797989964485168,0.0792410001158714,0.0792410001158714,0.0617635436356067,26320000,0.0,0.0
1981-09-21,0.0797989964485168,0.0803570002317428,0.0797989964485168,0.0797989964485168,0.062198482453823,49033600,0.0,0.0
1981-09-22,0.0758929997682571,0.0758929997682571,0.0753350034356117,0.0753350034356117,0.0587190650403499,47420800,0.0,0.0
1981-09-23,0.0747769996523857,0.0747769996523857,0.0736609995365142,0.0736609995365142,0.0574143044650554,28201600,0.0,0.0
1981-09-24,0.0736609995365142,0.0736609995365142,0.0731030032038688,0.0731030032038688,0.0569793619215488,18300800,0.0,0.0
1981-09-25,0.0647320002317428,0.0647320002317428,0.0636160001158714,0.0636160001158714,0.0495848283171653,34608000,0.0,0.0
1981-09-28,0.0641739964485168,0.0647320002317428,0.0641739964485168,0.0641739964485168,0.050019733607769,91728000,0.0,0.0
1981-09-29,0.0675219967961311,0.0680800005793571,0.0675219967961311,0.0675219967961311,0.0526293031871318,94684800,0.0,0.0
1981-09-30,0.0680800005793571,0.0686379969120025,0.0680800005793571,0.0680800005793571,0.0530642382800579,49996800,0.0,0.0
1981-10-01,0.0680800005793571,0.0686379969120025,0.0680800005793571,0.0680800005793571,0.0530642382800579,61129600,0.0,0.0
1981-10-02,0.0736609995365142,0.0742190033197403,0.0736609995365142,0.0736609995365142,0.0574143044650554,45046400,0.0,0.0
1981-10-05,0.0758929997682571,0.0770089998841285,0.0758929997682571,0.0758929997682571,0.0591540113091468,43097600,0.0,0.0
1981-10-06,0.0758929997682571,0.0758929997682571,0.0753350034356117,0.0753350034356117,0.0587190650403499,28358400,0.0,0.0
1981-10-07,0.0797989964485168,0.0809149965643882,0.0797989964485168,0.0797989964485168,0.062198482453823,38841600,0.0,0.0
1981-10-08,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0825890004634857,0.064373143017292,31091200,0.0,0.0
1981-10-09,0.0831469967961311,0.0842629969120025,0.0831469967961311,0.0831469967961311,0.0648080483078956,54521600,0.0,0.0
1981-10-12,0.0859379991889,0.086496002972126,0.0859379991889,0.0859379991889,0.066983439028263,27350400,0.0,0.0
1981-10-13,0.0859379991889,0.0870539993047714,0.0859379991889,0.0859379991889,0.066983439028263,44195200,0.0,0.0
1981-10-14,0.0814730003476142,0.0814730003476142,0.0809149965643882,0.0809149965643882,0.0630683600902557,30979200,0.0,0.0
1981-10-15,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0825890004634857,0.064373143017292,29433600,0.0,0.0
1981-10-16,0.0820309966802597,0.0820309966802597,0.0814730003476142,0.0814730003476142,0.0635032653808593,36467200,0.0,0.0
1981-10-19,0.0831469967961311,0.0837050005793571,0.0831469967961311,0.0831469967961311,0.0648080483078956,20585600,0.0,0.0
1981-10-20,0.0876120030879974,0.0881699994206428,0.0876120030879974,0.0876120030879974,0.0682882219552993,35728000,0.0,0.0
1981-10-21,0.0876120030879974,0.0881699994206428,0.0876120030879974,0.0876120030879974,0.0682882219552993,76899200,0.0,0.0
1981-10-22,0.0876120030879974,0.0876120030879974,0.0870539993047714,0.0870539993047714,0.0678533092141151,32278400,0.0,0.0
1981-10-23,0.0853789970278739,0.0853789970278739,0.0848210006952285,0.0848210006952285,0.0661128535866737,27910400,0.0,0.0
1981-10-26,0.0848210006952285,0.0853789970278739,0.0848210006952285,0.0848210006952285,0.0661128535866737,27283200,0.0,0.0
1981-10-27,0.086496002972126,0.0876120030879974,0.086496002972126,0.086496002972126,0.0674183815717697,85590400,0.0,0.0
